Date,chtropen,chtrclose,chtrlow,chtrhigh,chtrvolume
2014-08-22,157.02999877929688,155.42999267578125,155.00999450683594,159.1999969482422,315700
2014-08-25,155.8000030517578,155.05999755859375,154.47000122070312,156.1699981689453,299700
2014-08-26,155.5,155.27000427246094,154.5399932861328,155.5800018310547,369200
2014-08-27,155.11000061035156,156.8300018310547,155.08999633789062,158.0500030517578,698900
2014-08-28,156.1999969482422,156.00999450683594,155.8300018310547,157.14999389648438,339500
2014-08-29,156.85000610351562,156.8699951171875,154.94000244140625,156.9600067138672,901800
2014-09-02,156.6699981689453,158.39999389648438,156.47999572753906,158.67999267578125,808000
2014-09-03,158.91000366210938,159.60000610351562,158.25999450683594,160.1300048828125,747200
2014-09-04,159.60000610351562,158.14999389648438,157.13999938964844,159.64999389648438,838300
2014-09-05,158.08999633789062,158.3300018310547,157.74000549316406,159.0399932861328,424200
2014-09-08,157.82000732421875,157.74000549316406,156.88999938964844,159.17999267578125,334500
2014-09-09,156.99000549316406,156.52000427246094,155.05999755859375,157.2100067138672,556700
2014-09-10,157.22000122070312,157.6300048828125,156.1199951171875,157.99000549316406,775900
2014-09-11,157.2100067138672,158.8000030517578,157.1999969482422,159.19000244140625,503800
2014-09-12,158.38999938964844,159.10000610351562,157.17999267578125,159.39999389648438,992700
2014-09-15,157.47999572753906,159.88999938964844,157.47999572753906,160.00999450683594,716500
2014-09-16,159.82000732421875,161.4199981689453,159.82000732421875,161.5800018310547,840600
2014-09-17,162.00999450683594,162.19000244140625,160.3300018310547,162.8800048828125,697200
2014-09-18,162.4600067138672,162.08999633789062,161.2100067138672,162.49000549316406,711100
2014-09-19,162.97000122070312,162.4199981689453,160.8699951171875,162.97000122070312,1916400
2014-09-22,161.72999572753906,161.14999389648438,159.9199981689453,162.27999877929688,1629600
2014-09-23,160.85000610351562,156.3699951171875,156.2899932861328,161.24000549316406,847800
2014-09-24,156.1300048828125,155.16000366210938,153.38999938964844,156.7100067138672,1323300
2014-09-25,155.1999969482422,154.52999877929688,154.25,155.47000122070312,1006200
2014-09-26,154.39999389648438,156.83999633789062,153.69000244140625,157.0,910300
2014-09-29,155.52000427246094,155.5800018310547,154.9600067138672,156.57000732421875,1220500
2014-09-30,155.35000610351562,151.3699951171875,150.47999572753906,157.52999877929688,2024300
2014-10-01,151.0,148.32000732421875,147.52999877929688,151.0,1244600
2014-10-02,148.52000427246094,148.85000610351562,146.66000366210938,149.27000427246094,1760400
2014-10-03,150.13999938964844,152.6699981689453,149.6699981689453,153.69000244140625,1161200
2014-10-06,153.3800048828125,153.52999877929688,152.6300048828125,153.9600067138672,820300
2014-10-07,152.25,151.66000366210938,151.49000549316406,153.07000732421875,699000
2014-10-08,151.77999877929688,154.25,151.13999938964844,154.64999389648438,969700
2014-10-09,154.2100067138672,151.35000610351562,150.8800048828125,154.2100067138672,504200
2014-10-10,150.52999877929688,148.1199951171875,147.8000030517578,151.89999389648438,809000
2014-10-13,147.63999938964844,144.64999389648438,144.3699951171875,149.25999450683594,961000
2014-10-14,145.08999633789062,142.97000122070312,142.14999389648438,146.07000732421875,1454700
2014-10-15,141.63999938964844,142.4499969482422,138.83999633789062,143.25999450683594,1698400
2014-10-16,140.75,140.25,137.50999450683594,142.33999633789062,1861400
2014-10-17,141.6300048828125,143.8000030517578,141.17999267578125,145.35000610351562,1237700
2014-10-20,143.89999389648438,148.17999267578125,143.39999389648438,148.3000030517578,1409700
2014-10-21,150.39999389648438,152.61000061035156,148.6699981689453,154.17999267578125,1150300
2014-10-22,153.2899932861328,151.13999938964844,150.6999969482422,153.8699951171875,599300
2014-10-23,152.97000122070312,156.0399932861328,151.61000061035156,156.38999938964844,765500
2014-10-24,157.05999755859375,157.80999755859375,156.1699981689453,158.1699981689453,1187800
2014-10-27,157.13999938964844,156.36000061035156,154.94000244140625,158.4199981689453,791800
2014-10-28,157.38999938964844,157.39999389648438,154.94000244140625,159.14999389648438,803800
2014-10-29,157.0,153.7100067138672,151.92999267578125,157.0,1308700
2014-10-30,152.4499969482422,154.39999389648438,150.75,155.6999969482422,1000500
2014-10-31,157.8000030517578,158.38999938964844,155.69000244140625,159.10000610351562,1014800
2014-11-03,158.99000549316406,161.69000244140625,158.30999755859375,161.9600067138672,865500
2014-11-04,160.63999938964844,158.44000244140625,157.61000061035156,162.0500030517578,682900
2014-11-05,160.05999755859375,159.30999755859375,157.4600067138672,160.49000549316406,1084700
2014-11-06,158.89999389648438,158.58999633789062,156.14999389648438,163.17999267578125,623900
2014-11-07,160.3699951171875,156.3699951171875,155.17999267578125,162.72999572753906,1073200
2014-11-10,156.25999450683594,146.6199951171875,145.67999267578125,156.27999877929688,3636300
2014-11-11,146.6199951171875,146.67999267578125,142.3699951171875,147.0399932861328,2828600
2014-11-12,146.67999267578125,149.00999450683594,145.52999877929688,150.1300048828125,1767000
2014-11-13,150.0,152.72999572753906,149.5,154.4600067138672,2165800
2014-11-14,152.80999755859375,152.10000610351562,151.30999755859375,153.75,904000
2014-11-17,152.66000366210938,155.30999755859375,152.1199951171875,155.47000122070312,699800
2014-11-18,154.9499969482422,155.1199951171875,154.5399932861328,156.52000427246094,588600
2014-11-19,154.89999389648438,158.6300048828125,154.89999389648438,158.77999877929688,649100
2014-11-20,158.07000732421875,158.66000366210938,157.52999877929688,160.83999633789062,716800
2014-11-21,161.6999969482422,160.2899932861328,158.17999267578125,161.6999969482422,816800
2014-11-24,160.5399932861328,164.27999877929688,159.1699981689453,164.3800048828125,685300
2014-11-25,164.60000610351562,168.0,164.16000366210938,168.97999572753906,1421700
2014-11-26,167.69000244140625,168.0500030517578,165.6699981689453,168.72999572753906,645600
2014-11-28,168.35000610351562,169.6999969482422,168.22000122070312,169.72999572753906,426900
2014-12-01,169.57000732421875,168.49000549316406,167.72000122070312,169.57000732421875,838500
2014-12-02,168.8699951171875,168.97999572753906,167.52999877929688,169.85000610351562,624100
2014-12-03,168.50999450683594,167.77999877929688,167.41000366210938,169.47999572753906,861100
2014-12-04,167.94000244140625,166.5,165.5,167.94000244140625,988900
2014-12-05,167.60000610351562,167.61000061035156,166.74000549316406,168.22000122070312,709200
2014-12-08,167.08999633789062,166.5500030517578,165.8699951171875,167.88999938964844,558700
2014-12-09,165.3000030517578,165.91000366210938,163.69000244140625,166.42999267578125,423400
2014-12-10,166.00999450683594,164.3000030517578,163.89999389648438,167.0500030517578,640500
2014-12-11,164.39999389648438,164.16000366210938,163.77999877929688,165.52999877929688,824100
2014-12-12,161.64999389648438,162.9499969482422,161.6300048828125,164.14999389648438,767300
2014-12-15,163.4499969482422,161.00999450683594,160.2899932861328,167.49000549316406,882600
2014-12-16,160.97000122070312,160.58999633789062,159.61000061035156,162.67999267578125,785700
2014-12-17,161.02999877929688,162.25,158.0,163.4499969482422,1285600
2014-12-18,163.44000244140625,162.3000030517578,161.19000244140625,165.41000366210938,1165200
2014-12-19,162.05999755859375,164.6300048828125,161.3000030517578,164.8300018310547,1352200
2014-12-22,164.22999572753906,164.99000549316406,163.67999267578125,166.3000030517578,847400
2014-12-23,165.74000549316406,167.77000427246094,165.00999450683594,168.75999450683594,957900
2014-12-24,167.6999969482422,167.4600067138672,167.0,168.7100067138672,177700
2014-12-26,168.25999450683594,168.1699981689453,166.66000366210938,168.72000122070312,194100
2014-12-29,167.5800018310547,169.22999572753906,166.91000366210938,169.63999938964844,398600
2014-12-30,168.75999450683594,168.9199981689453,167.77000427246094,169.5399932861328,236100
2014-12-31,168.72999572753906,166.6199951171875,166.36000061035156,169.8000030517578,360600
2015-01-02,167.22999572753906,166.42999267578125,164.52999877929688,167.3000030517578,713100
2015-01-05,166.0800018310547,160.5,159.72000122070312,166.4199981689453,1232600
2015-01-06,160.89999389648438,156.30999755859375,155.85000610351562,161.8300018310547,1419200
2015-01-07,157.22000122070312,156.7899932861328,155.5,160.11000061035156,1122700
2015-01-08,157.61000061035156,162.94000244140625,157.61000061035156,165.66000366210938,1170100
2015-01-09,163.19000244140625,161.97999572753906,161.8300018310547,164.1999969482422,477000
2015-01-12,162.6699981689453,163.85000610351562,160.77000427246094,164.3699951171875,572000
2015-01-13,165.47000122070312,164.39999389648438,163.2899932861328,167.05999755859375,840400
2015-01-14,160.22000122070312,158.1300048828125,155.8000030517578,161.7899932861328,1667300
2015-01-15,158.1300048828125,160.49000549316406,156.5,161.33999633789062,873700
2015-01-16,160.25,161.11000061035156,158.77000427246094,161.32000732421875,822400
2015-01-20,161.42999267578125,156.1300048828125,155.5,162.4199981689453,966700
2015-01-21,155.41000366210938,155.75,154.10000610351562,157.57000732421875,533600
2015-01-22,156.27999877929688,158.99000549316406,155.4600067138672,159.25,449200
2015-01-23,159.25999450683594,158.92999267578125,156.74000549316406,159.75999450683594,447000
2015-01-26,158.57000732421875,158.17999267578125,157.05999755859375,159.89999389648438,514700
2015-01-27,159.1199951171875,156.42999267578125,156.02000427246094,159.3699951171875,715600
2015-01-28,157.64999389648438,150.60000610351562,150.4499969482422,157.97000122070312,1470000
2015-01-29,151.22000122070312,152.08999633789062,150.0,152.82000732421875,1329200
2015-01-30,151.1999969482422,151.1199951171875,149.47000122070312,152.44000244140625,1662500
2015-02-02,151.16000366210938,154.0,150.2899932861328,154.30999755859375,1042300
2015-02-03,154.6300048828125,157.97000122070312,154.33999633789062,158.72000122070312,1612300
2015-02-04,158.61000061035156,163.19000244140625,157.50999450683594,168.86000061035156,2248300
2015-02-05,165.0,174.3000030517578,165.0,176.35000610351562,2159700
2015-02-06,175.8000030517578,173.42999267578125,172.36000061035156,175.8000030517578,754600
2015-02-09,172.35000610351562,172.13999938964844,171.35000610351562,173.8800048828125,1034600
2015-02-10,173.05999755859375,175.88999938964844,171.91000366210938,176.17999267578125,702900
2015-02-11,175.7899932861328,175.2899932861328,174.35000610351562,177.16000366210938,687000
2015-02-12,175.82000732421875,177.02999877929688,175.1300048828125,177.72999572753906,755600
2015-02-13,177.30999755859375,177.8800048828125,176.30999755859375,178.0800018310547,576900
2015-02-17,176.27000427246094,176.4499969482422,174.33999633789062,177.69000244140625,595600
2015-02-18,175.94000244140625,174.2899932861328,173.8300018310547,177.0800018310547,1076300
2015-02-19,175.17999267578125,174.52999877929688,172.61000061035156,175.47999572753906,792500
2015-02-20,174.74000549316406,175.88999938964844,172.50999450683594,176.0,667800
2015-02-23,175.67999267578125,175.8800048828125,174.47999572753906,176.6699981689453,722100
2015-02-24,175.5399932861328,177.77000427246094,175.11000061035156,177.99000549316406,686300
2015-02-25,177.24000549316406,182.2100067138672,175.4600067138672,182.25999450683594,1259000
2015-02-26,182.3000030517578,182.17999267578125,180.1699981689453,183.22999572753906,994100
2015-02-27,182.39999389648438,180.60000610351562,179.80999755859375,183.24000549316406,918000
2015-03-02,180.4600067138672,185.9499969482422,179.4600067138672,186.0399932861328,1568500
2015-03-03,185.38999938964844,186.9600067138672,183.86000061035156,187.75999450683594,734800
2015-03-04,186.58999633789062,185.74000549316406,183.67999267578125,187.1999969482422,686400
2015-03-05,186.97999572753906,184.47999572753906,182.8300018310547,186.97999572753906,580600
2015-03-06,183.5500030517578,183.52000427246094,182.3699951171875,184.99000549316406,444700
2015-03-09,183.2899932861328,184.02999877929688,183.0,184.27999877929688,989400
2015-03-10,182.64999389648438,181.33999633789062,180.66000366210938,183.52000427246094,766100
2015-03-11,181.39999389648438,182.61000061035156,180.0500030517578,183.3000030517578,502400
2015-03-12,184.19000244140625,193.4600067138672,183.6300048828125,196.0,3773600
2015-03-13,192.25,191.1300048828125,190.0800018310547,195.17999267578125,835900
2015-03-16,192.08999633789062,191.3800048828125,189.75999450683594,192.14999389648438,622800
2015-03-17,189.0,188.6199951171875,187.58999633789062,190.8300018310547,821000
2015-03-18,188.13999938964844,189.32000732421875,186.91000366210938,189.99000549316406,578700
2015-03-19,188.39999389648438,188.17999267578125,187.0500030517578,190.00999450683594,536400
2015-03-20,189.83999633789062,189.00999450683594,188.3800048828125,190.0,860800
2015-03-23,189.39999389648438,188.8699951171875,188.47000122070312,190.7899932861328,484900
2015-03-24,188.3300018310547,187.67999267578125,186.27000427246094,188.8699951171875,668200
2015-03-25,187.75,183.0,182.83999633789062,188.58999633789062,848400
2015-03-26,182.8000030517578,181.75,178.69000244140625,182.8000030517578,877100
2015-03-27,181.77999877929688,180.0,179.9499969482422,183.11000061035156,593600
2015-03-30,181.1699981689453,183.38999938964844,181.1699981689453,183.97000122070312,531700
2015-03-31,196.3699951171875,193.11000061035156,192.63999938964844,199.0,3452700
2015-04-01,191.94000244140625,190.6300048828125,189.44000244140625,193.8000030517578,967100
2015-04-02,190.0800018310547,189.5800018310547,189.57000732421875,191.97999572753906,739100
2015-04-06,189.41000366210938,193.19000244140625,189.41000366210938,193.36000061035156,572300
2015-04-07,192.97000122070312,189.75,189.66000366210938,193.97999572753906,270100
2015-04-08,188.5,190.77999877929688,187.85000610351562,190.94000244140625,922600
2015-04-09,191.0,190.92999267578125,189.55999755859375,192.0,388200
2015-04-10,191.32000732421875,191.80999755859375,189.8800048828125,191.94000244140625,380300
2015-04-13,191.85000610351562,189.02000427246094,188.72000122070312,193.8000030517578,688800
2015-04-14,189.94000244140625,190.88999938964844,189.2899932861328,191.97000122070312,468200
2015-04-15,190.02000427246094,189.91000366210938,189.66000366210938,191.85000610351562,423500
2015-04-16,189.14999389648438,190.36000061035156,188.89999389648438,190.64999389648438,344100
2015-04-17,188.0500030517578,186.74000549316406,182.4600067138672,189.0500030517578,1664500
2015-04-20,187.39999389648438,183.8800048828125,183.7100067138672,189.47000122070312,904800
2015-04-21,183.85000610351562,186.80999755859375,183.58999633789062,187.3800048828125,809000
2015-04-22,187.17999267578125,184.88999938964844,184.5800018310547,187.17999267578125,538000
2015-04-23,184.77999877929688,183.5800018310547,182.64999389648438,188.8300018310547,2182900
2015-04-24,182.5500030517578,185.75,180.5500030517578,188.8699951171875,4566100
2015-04-27,185.83999633789062,182.9600067138672,180.52000427246094,186.27000427246094,3185200
2015-04-28,183.0,182.3000030517578,179.77000427246094,184.3300018310547,3261200
2015-04-29,182.10000610351562,188.3000030517578,181.94000244140625,188.5399932861328,1303900
2015-04-30,190.1699981689453,187.05999755859375,186.60000610351562,194.0,2079500
2015-05-01,182.36000061035156,187.44000244140625,181.1999969482422,188.5,1660300
2015-05-04,188.1999969482422,187.49000549316406,187.3000030517578,191.89999389648438,1390400
2015-05-05,187.61000061035156,185.6999969482422,185.3699951171875,189.0,553900
2015-05-06,185.99000549316406,183.91000366210938,183.08999633789062,186.25,668900
2015-05-07,184.41000366210938,182.9600067138672,182.6199951171875,184.61000061035156,658000
2015-05-08,186.25999450683594,180.6699981689453,180.05999755859375,186.25999450683594,1292600
2015-05-11,181.11000061035156,178.77999877929688,178.5800018310547,183.10000610351562,892900
2015-05-12,177.63999938964844,177.33999633789062,175.9499969482422,181.5,2065500
2015-05-13,177.8300018310547,177.41000366210938,177.05999755859375,179.8000030517578,1159900
2015-05-14,178.0500030517578,176.7899932861328,176.5500030517578,179.1199951171875,1469200
2015-05-15,177.9499969482422,181.1999969482422,177.13999938964844,181.74000549316406,1595200
2015-05-18,180.61000061035156,181.0500030517578,180.00999450683594,182.16000366210938,793000
2015-05-19,180.82000732421875,181.63999938964844,180.82000732421875,182.85000610351562,1564800
2015-05-20,180.97000122070312,176.9499969482422,176.77999877929688,181.0,2802900
2015-05-21,178.1999969482422,178.64999389648438,176.74000549316406,179.44000244140625,1903700
2015-05-22,178.83999633789062,175.3300018310547,174.5800018310547,181.6199951171875,2026000
2015-05-26,176.02000427246094,179.77999877929688,172.38999938964844,183.92999267578125,16206200
2015-05-27,180.3000030517578,178.25,176.08999633789062,180.3000030517578,4492600
2015-05-28,177.83999633789062,176.36000061035156,172.1699981689453,178.3699951171875,2650200
2015-05-29,175.75,179.02000427246094,175.02000427246094,179.30999755859375,4613000
2015-06-01,179.17999267578125,179.14999389648438,177.3800048828125,181.89999389648438,2656000
2015-06-02,178.36000061035156,176.30999755859375,175.9499969482422,179.97999572753906,1766300
2015-06-03,177.02000427246094,171.24000549316406,170.69000244140625,178.08999633789062,2474300
2015-06-04,170.36000061035156,171.3300018310547,170.0,172.36000061035156,1720100
2015-06-05,171.4199981689453,173.97000122070312,170.08999633789062,174.24000549316406,1930700
2015-06-08,172.74000549316406,171.08999633789062,170.00999450683594,173.42999267578125,1538300
2015-06-09,171.5,173.0,168.83999633789062,173.7100067138672,1945700
2015-06-10,173.8300018310547,172.38999938964844,171.69000244140625,174.0500030517578,1073800
2015-06-11,172.42999267578125,173.9199981689453,171.6300048828125,173.94000244140625,1277100
2015-06-12,172.86000061035156,172.25999450683594,170.2100067138672,173.99000549316406,1724200
2015-06-15,171.69000244140625,171.19000244140625,170.0,172.05999755859375,1365800
2015-06-16,171.24000549316406,169.97000122070312,169.27999877929688,172.75999450683594,1563500
2015-06-17,170.5399932861328,170.00999450683594,169.50999450683594,171.22999572753906,1516000
2015-06-18,170.44000244140625,170.4600067138672,169.1699981689453,171.6999969482422,1312400
2015-06-19,170.9600067138672,169.6699981689453,169.44000244140625,171.35000610351562,1457200
2015-06-22,170.6699981689453,170.30999755859375,169.85000610351562,172.0399932861328,1164300
2015-06-23,170.7100067138672,170.08999633789062,169.75,172.4499969482422,1037300
2015-06-24,170.0,168.47999572753906,168.0,170.3300018310547,933600
2015-06-25,169.08999633789062,167.83999633789062,166.75,170.07000732421875,1530800
2015-06-26,168.32000732421875,171.5,167.24000549316406,172.75999450683594,2512000
2015-06-29,170.77000427246094,168.5399932861328,166.5399932861328,171.24000549316406,1541800
2015-06-30,169.3800048828125,171.25,168.27000427246094,171.32000732421875,2072700
2015-07-01,172.97000122070312,173.58999633789062,168.72999572753906,173.82000732421875,2022000
2015-07-02,174.35000610351562,171.8000030517578,171.4600067138672,174.99000549316406,1338700
2015-07-06,170.89999389648438,174.07000732421875,170.02000427246094,174.07000732421875,1434200
2015-07-07,174.8800048828125,174.9199981689453,170.3000030517578,175.89999389648438,1514800
2015-07-08,173.27999877929688,172.27000427246094,170.55999755859375,174.3800048828125,1120600
2015-07-09,173.92999267578125,172.64999389648438,171.5500030517578,175.3699951171875,755500
2015-07-10,174.17999267578125,177.38999938964844,173.52000427246094,177.38999938964844,1931900
2015-07-13,177.9499969482422,178.5399932861328,175.52999877929688,178.94000244140625,939600
2015-07-14,179.17999267578125,177.0800018310547,176.52000427246094,179.7899932861328,1176100
2015-07-15,176.22999572753906,181.0,175.07000732421875,182.39999389648438,2762700
2015-07-16,181.6699981689453,183.1300048828125,181.41000366210938,184.13999938964844,2223100
2015-07-17,183.5800018310547,185.6699981689453,182.0800018310547,185.9600067138672,1860800
2015-07-20,185.74000549316406,187.50999450683594,185.0399932861328,187.6999969482422,1514000
2015-07-21,188.1199951171875,185.27000427246094,184.6199951171875,188.8699951171875,1212600
2015-07-22,184.75,186.05999755859375,184.75,186.66000366210938,1022800
2015-07-23,186.72000122070312,183.75999450683594,182.8000030517578,186.83999633789062,1668100
2015-07-24,185.22000122070312,184.3300018310547,183.5,186.89999389648438,2716600
2015-07-27,184.0,181.8800048828125,180.25999450683594,186.13999938964844,1248000
2015-07-28,182.25,184.6699981689453,182.0,184.91000366210938,1294400
2015-07-29,184.1999969482422,184.35000610351562,181.6199951171875,187.00999450683594,2299100
2015-07-30,182.97999572753906,187.9600067138672,182.97999572753906,188.5500030517578,1048900
2015-07-31,188.99000549316406,185.86000061035156,185.5,189.99000549316406,1318400
2015-08-03,186.94000244140625,187.30999755859375,185.92999267578125,189.6199951171875,1762100
2015-08-04,183.1999969482422,191.5,183.1999969482422,192.27000427246094,1924800
2015-08-05,195.02999877929688,188.5500030517578,183.4600067138672,195.4600067138672,2396300
2015-08-06,189.36000061035156,187.25,175.10000610351562,189.36000061035156,4315600
2015-08-07,182.47999572753906,183.85000610351562,179.5500030517578,187.9199981689453,1370800
2015-08-10,184.97999572753906,184.82000732421875,183.91000366210938,187.66000366210938,1040600
2015-08-11,183.5800018310547,181.3300018310547,180.27999877929688,185.0,884500
2015-08-12,180.82000732421875,181.05999755859375,177.9499969482422,182.3000030517578,1164500
2015-08-13,180.05999755859375,180.63999938964844,179.13999938964844,182.13999938964844,963600
2015-08-14,180.19000244140625,179.82000732421875,178.35000610351562,180.97000122070312,902100
2015-08-17,182.8300018310547,186.97999572753906,179.61000061035156,187.66000366210938,1399200
2015-08-18,185.49000549316406,188.80999755859375,185.49000549316406,189.24000549316406,1274900
2015-08-19,191.0,188.1999969482422,187.00999450683594,192.3699951171875,1464100
2015-08-20,186.00999450683594,182.74000549316406,182.74000549316406,187.5500030517578,1689500
2015-08-21,179.9600067138672,177.52999877929688,175.8699951171875,181.5399932861328,1886500
2015-08-24,168.17999267578125,171.5,161.91000366210938,173.8699951171875,2892800
2015-08-25,174.5,171.2899932861328,171.2899932861328,177.2899932861328,2294200
2015-08-26,176.02999877929688,177.60000610351562,171.6999969482422,177.91000366210938,1580300
2015-08-27,178.92999267578125,181.64999389648438,177.72999572753906,182.63999938964844,1322900
2015-08-28,180.49000549316406,181.58999633789062,178.30999755859375,181.58999633789062,901200
2015-08-31,181.27000427246094,181.61000061035156,179.69000244140625,182.5500030517578,1405200
2015-09-01,180.52999877929688,177.75999450683594,176.89999389648438,186.0800018310547,1708200
2015-09-02,179.00999450683594,179.67999267578125,177.11000061035156,180.64999389648438,898300
2015-09-03,181.0,182.8800048828125,180.75999450683594,184.35000610351562,1176800
2015-09-04,180.58999633789062,183.02000427246094,179.92999267578125,183.97000122070312,745700
2015-09-08,185.6199951171875,186.30999755859375,183.10000610351562,186.82000732421875,1167600
2015-09-09,188.99000549316406,185.0500030517578,184.8300018310547,188.99000549316406,982500
2015-09-10,184.55999755859375,184.2899932861328,182.69000244140625,186.41000366210938,1910600
2015-09-11,183.1699981689453,184.4499969482422,182.0,185.50999450683594,1420000
2015-09-14,184.10000610351562,184.57000732421875,183.63999938964844,185.1999969482422,934000
2015-09-15,184.11000061035156,188.50999450683594,183.00999450683594,188.52000427246094,1263700
2015-09-16,189.22999572753906,187.86000061035156,185.4499969482422,189.3800048828125,1518400
2015-09-17,188.67999267578125,192.22000122070312,188.0800018310547,193.94000244140625,2337600
2015-09-18,191.05999755859375,191.38999938964844,190.02000427246094,193.86000061035156,2297100
2015-09-21,191.9499969482422,194.5,191.6999969482422,195.0,1271300
2015-09-22,192.64999389648438,193.4199981689453,191.55999755859375,194.27999877929688,1572300
2015-09-23,193.22000122070312,191.3800048828125,190.9199981689453,193.92999267578125,1010900
2015-09-24,190.3300018310547,184.92999267578125,184.0,192.6999969482422,2184500
2015-09-25,186.75,183.52999877929688,181.75,187.38999938964844,1453200
2015-09-28,182.88999938964844,172.10000610351562,171.41000366210938,184.82000732421875,2850000
2015-09-29,171.66000366210938,167.36000061035156,166.3300018310547,174.92999267578125,2535700
2015-09-30,169.0,175.85000610351562,169.0,176.25,2218300
2015-10-01,176.74000549316406,181.77000427246094,175.3000030517578,182.52999877929688,3061500
2015-10-02,180.0,183.13999938964844,176.17999267578125,183.91000366210938,2463700
2015-10-05,183.86000061035156,187.52000427246094,183.14999389648438,189.16000366210938,2031200
2015-10-06,187.39999389648438,185.52000427246094,184.5399932861328,188.3000030517578,1378200
2015-10-07,187.33999633789062,185.0,183.1300048828125,188.36000061035156,1481100
2015-10-08,184.49000549316406,187.75999450683594,184.22000122070312,187.8000030517578,1201300
2015-10-09,186.85000610351562,186.6300048828125,184.86000061035156,189.1699981689453,1172600
2015-10-12,186.27000427246094,185.9199981689453,185.4499969482422,187.55999755859375,740700
2015-10-13,185.1199951171875,186.8800048828125,183.57000732421875,188.0399932861328,905500
2015-10-14,187.36000061035156,182.75,182.39999389648438,188.75999450683594,1025400
2015-10-15,183.55999755859375,185.8300018310547,183.55999755859375,187.00999450683594,1058300
2015-10-16,186.3300018310547,187.27000427246094,185.52000427246094,187.35000610351562,1151200
2015-10-19,186.97999572753906,186.30999755859375,184.5399932861328,187.92999267578125,734700
2015-10-20,186.3000030517578,185.5800018310547,184.63999938964844,187.2899932861328,704600
2015-10-21,185.94000244140625,175.35000610351562,175.0800018310547,186.55999755859375,2296000
2015-10-22,176.99000549316406,178.3800048828125,176.16000366210938,180.7100067138672,1679100
2015-10-23,180.0,183.0,177.74000549316406,183.0,1443100
2015-10-26,183.0,184.02000427246094,182.16000366210938,185.16000366210938,996600
2015-10-27,183.89999389648438,181.08999633789062,180.72000122070312,185.5,1217400
2015-10-28,180.83999633789062,184.10000610351562,179.13999938964844,184.94000244140625,1565500
2015-10-29,183.1199951171875,193.3300018310547,183.1199951171875,194.9199981689453,3206400
2015-10-30,193.19000244140625,190.94000244140625,189.99000549316406,194.4199981689453,2315600
2015-11-02,193.25,187.33999633789062,186.3800048828125,193.6300048828125,2428300
2015-11-03,186.22000122070312,189.27999877929688,184.75999450683594,189.47000122070312,2299600
2015-11-04,188.9499969482422,190.10000610351562,188.27999877929688,191.4199981689453,1578900
2015-11-05,189.8000030517578,189.22999572753906,187.14999389648438,191.24000549316406,1690600
2015-11-06,188.9600067138672,190.25999450683594,187.69000244140625,190.4600067138672,1616000
2015-11-09,189.08999633789062,190.16000366210938,187.72000122070312,191.8000030517578,1056000
2015-11-10,189.75999450683594,190.77000427246094,188.66000366210938,191.82000732421875,693500
2015-11-11,192.85000610351562,191.1999969482422,189.8300018310547,192.85000610351562,780600
2015-11-12,190.97000122070312,192.0,188.55999755859375,192.32000732421875,782000
2015-11-13,190.1999969482422,186.47999572753906,185.80999755859375,193.60000610351562,1621100
2015-11-16,186.44000244140625,185.69000244140625,183.05999755859375,186.63999938964844,971300
2015-11-17,186.22999572753906,184.63999938964844,184.33999633789062,186.94000244140625,980100
2015-11-18,185.49000549316406,187.80999755859375,184.11000061035156,187.8800048828125,788400
2015-11-19,188.8699951171875,186.1300048828125,185.66000366210938,188.8699951171875,1154900
2015-11-20,188.1199951171875,186.47999572753906,185.00999450683594,188.1199951171875,606100
2015-11-23,186.07000732421875,187.0399932861328,185.91000366210938,189.36000061035156,1769700
2015-11-24,186.16000366210938,186.11000061035156,184.27999877929688,187.61000061035156,898800
2015-11-25,186.0,186.08999633789062,184.97999572753906,187.4499969482422,561600
2015-11-27,185.6300048828125,187.24000549316406,184.8800048828125,188.0,339400
2015-11-30,187.74000549316406,187.36000061035156,184.9600067138672,188.75999450683594,949000
2015-12-01,187.64999389648438,188.8800048828125,186.4199981689453,190.64999389648438,843800
2015-12-02,189.0,186.77000427246094,186.4600067138672,190.67999267578125,1162500
2015-12-03,186.7100067138672,180.7899932861328,179.49000549316406,188.17999267578125,1485900
2015-12-04,180.50999450683594,184.52999877929688,180.00999450683594,186.10000610351562,1208700
2015-12-07,183.77000427246094,187.80999755859375,183.17999267578125,189.14999389648438,1382700
2015-12-08,186.5800018310547,186.58999633789062,185.6699981689453,189.57000732421875,1652200
2015-12-09,186.35000610351562,185.30999755859375,184.0,188.49000549316406,1028500
2015-12-10,184.6999969482422,183.63999938964844,182.8000030517578,185.2899932861328,1222300
2015-12-11,180.97999572753906,178.02000427246094,175.61000061035156,185.0,1872000
2015-12-14,178.6999969482422,174.80999755859375,173.2100067138672,179.44000244140625,1788100
2015-12-15,177.13999938964844,178.25,176.60000610351562,181.97999572753906,1667900
2015-12-16,178.9199981689453,183.30999755859375,178.9199981689453,184.5,2461300
2015-12-17,183.61000061035156,183.02999877929688,182.86000061035156,185.27000427246094,1015500
2015-12-18,181.6300048828125,178.2899932861328,177.89999389648438,181.8300018310547,1430700
2015-12-21,179.0500030517578,180.0500030517578,177.0500030517578,180.1699981689453,721300
2015-12-22,186.8699951171875,181.0,178.1699981689453,186.8699951171875,686100
2015-12-23,182.1699981689453,181.0,180.33999633789062,184.5,1020500
